	CancerType	CellLineName	ExpressionArrayName	Gender	HistSubtype	Histology	PrimarySite	SNPArrayName	Source
198c7998-439e-464d-a72c-bfe5fc6f454a	LGG	U-251 MG	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_C08_296052	M	astrocytoma	glioma	central_nervous_system	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_G11_293444	HSRRB
199b41f7-d658-489a-99de-737f1ef7e0ee	PAAD	Panc 02.13	CASED_p_NCLE_RNA4_HG-U133_Plus_2_C10_383608	F	NS	carcinoma	pancreas	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_F03_335312	ATCC
19f57bd9-e629-4ca6-970e-a34ab31001c0	COAD	RKO	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_G02_454712		adenocarcinoma	carcinoma	large_intestine	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_F06_437212	ATCC
1a422385-3844-42a2-911d-cf56968f9271	ESCA	EC-GI-10	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_D12_698846		NS	carcinoma	oesophagus	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_F12_592786	RIKEN
1a9cd77e-d593-4100-918d-7f361da28738	LUSC	NCI-H661	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_C02_296040	M	large_cell_carcinoma	carcinoma	lung	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_B09_335228	ATCC
1ab78483-f8ad-4fec-8cf5-83fc7aa10ca1	SKCM	SK-MEL-31	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_B09_454604	F	NS	malignant_melanoma	skin	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_C01_437548	ATCC
1ac07516-e57b-4052-bc40-d2003b5e620e	SARC	RD-ES	CASED_p_NCLE_RNA4_HG-U133_Plus_2_C12_383616	M	NS	Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	bone	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_E09_335300	ATCC
1ad064d0-4b42-41ae-bf81-82f7eef4892c	PAAD	Panc 04.03	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_A01_295990	M	NS	carcinoma	pancreas	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_D09_246698	ATCC
1b19ef4c-5682-4cc5-b6b7-636c13d20933	PAAD	PA-TU-8902	BRAKE_p_NCLE_RNA2_HG-U133_Plus_2_G05_241194	F	ductal_carcinoma	carcinoma	pancreas	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_A05_293288	DSMZ
1b1bff91-024c-415a-8ed8-eafc5bc18195	LGG	IMR-32	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_G02_587654	M	NS	neuroblastoma	autonomic_ganglia	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_C01_437320	ATCC
1b2be406-9115-412d-8c31-e698131500db	LGG	SNU-466	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_B05_587708	M	astrocytoma_Grade_IV	glioma	central_nervous_system	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_B06_592768	KCLB
1b9bb091-f9f3-4fe5-9aeb-87cb4d64da0d	BLCA	639-V	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_G06_474746	M	transitional_cell_carcinoma	carcinoma	urinary_tract	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_F05_698718	DSMZ
1bae551f-db0a-4b96-92ca-2211d0d5265b	MM	KMM-1	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_H11_419842	M	plasma_cell_myeloma	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_G07_437486	HSRRB
1bc93780-be3c-4af6-a8cf-47a3f7f87b6d	PAAD	YAPC	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_H05_569442	M	NS	carcinoma	pancreas	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_A07_293292	DSMZ
1c008983-6b10-45e3-b52f-a50d4efcad9c	LCLL	CML-T1	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_F05_523482	F	blast_phase_chronic_myeloid_leukaemia	haematopoietic_neoplasm	haematopoietic_and_lymphoid_tissue	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_D12_578440	DSMZ
1c5f708f-252b-49d0-b16d-78d5a5344e7d	KIRC	BFTC-909	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_C08_474696	M	NS	carcinoma	kidney	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_D01_490476	DSMZ
1c65a061-2b43-40ff-a90b-faf415135d01	THCA	S-117	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_D09_474700	F	NS	sarcoma	soft_tissue	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_F05_490436	DSMZ
1c763eff-e055-419e-b12f-1a7f1396c89e	LGG	D283 Med	CASED_p_NCLE_RNA4_HG-U133_Plus_2_E10_383698	M	NS	primitive_neuroectodermal_tumour-medulloblastoma	central_nervous_system	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_B04_410886	ATCC
1cbad228-72a1-4ea3-85a5-09c6c1af1b65	LCLL	KCL-22	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_D07_474672	F	blast_phase_chronic_myeloid_leukaemia	haematopoietic_neoplasm	haematopoietic_and_lymphoid_tissue	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_G12_490398	DSMZ
1cfed6cd-0e10-454a-bcbb-56c29d640a76	LUSC	HCC-366	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_H10_569572	F	mixed_adenosquamous_carcinoma	carcinoma	lung	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_G01_256146	DSMZ
1d3e9dae-b558-4187-b8a0-e79b2b307f3f	LUSC	DMS 454	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_C07_569558	M	small_cell_carcinoma	carcinoma	lung	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_B11_542808	ECACC
1d95e7cc-a3e0-4770-9e8a-163e154a051f	COAD	HCC-56	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_C11_454630		adenocarcinoma	carcinoma	large_intestine	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_E01_464724	HSRRB
1d9dd2d0-b48f-421e-a443-2cf3944364af	LGG	SK-N-DZ	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_H04_454728	F	NS	neuroblastoma	autonomic_ganglia	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_G05_437368	ATCC
1e03fa6d-13a7-43bd-948b-2e2f71147ff2	LUSC	SW 1271	CASED_p_NCLE_RNA4_HG-U133_Plus_2_D03_383620	M	small_cell_carcinoma	carcinoma	lung	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_F07_335320	ATCC
1e0491cc-13e6-40eb-b305-b33b0dd6ef3d	MM	HuNS1	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_A09_436608	M	plasma_cell_myeloma	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_A02_464620	ATCC
1e1bb9ba-7505-4568-ada3-2b08b288cd30	LCLL	ME-1	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_C05_523542	M	acute_myeloid_leukaemia	haematopoietic_neoplasm	haematopoietic_and_lymphoid_tissue	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_A07_542942	DSMZ
1e3b3fcf-6729-43db-837f-9f298105b041	CESC	Ishikawa (Heraklio) 02 ER-	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_G10_569546	F	adenocarcinoma	carcinoma	endometrium	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_A01_293280	ECACC
1ec31b92-4c89-4bfa-ab80-280081995885	KIRC	CAL-54	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_F07_523500	M	renal_cell_carcinoma	carcinoma	kidney	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_F09_578406	DSMZ
1f1e9793-92f0-47db-b88a-79d70a5d6025	ESCA	T.T	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_H06_454716	M	squamous_cell_carcinoma	carcinoma	oesophagus	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_G09_437474	HSRRB
1f397140-2414-472b-a206-a21a7252f556	MM	KHM-1B	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_C08_419728	M	plasma_cell_myeloma	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_F12_437434	HSRRB
1f39d44a-e7ee-4b47-9aef-e97cd6720143	STAD	HuG1-N	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_H04_419832	M	NS	carcinoma	stomach	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_C12_411034	RIKEN
1faa0a53-04e8-4e76-bf36-85623edb1a45	KIRC	ACHN	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_E08_296100	M	renal_cell_carcinoma	carcinoma	kidney	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_B04_293310	ATCC
1fb224aa-36cb-4de8-bfae-bfe42e3d7269	PAAD	HPAF-II	CASED_p_NCLE_RNA4_HG-U133_Plus_2_A06_383730	M	ductal_carcinoma	carcinoma	pancreas	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_C04_411050	ATCC
1ffde55a-8ccc-4501-b89f-e51c593b78ea	BRCA	HCC2157	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_B01_436616	F	ductal_carcinoma	carcinoma	breast	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_A07_464618	ATCC
2068661b-7d72-48f4-9b51-741ce1037ffc	BLCA	SCaBER	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_F03_296114	M	transitional_cell_carcinoma	carcinoma	urinary_tract	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_B07_256038	ATCC
209c7671-8d01-455b-a235-284529dfc457	SKCM	A-375	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_B01_257622	F	NS	malignant_melanoma	skin	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_G08_293438	ATCC
20d36af9-655c-45e7-8f32-9770dd0c53c5	LUSC	SK-LU-1	BRAKE_p_NCLE_RNA2_HG-U133_Plus_2_E06_241148	F	adenocarcinoma	carcinoma	lung	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_G09_256162	ATCC
2127644f-eb54-4141-a370-66e50a02167f	STAD	ECC12	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_G10_698876		small_cell_adenocarcinoma	carcinoma	stomach	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_E04_592716	RIKEN
223196e2-f01c-4e77-9af3-1445c16e7eff	SARC	Hs 822.T	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_E08_454666	F	NS	Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	bone	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_A03_578306	ATCC
226408d7-3df3-4172-baa6-f4ec3744f4f9	LIHC	NCI-H684	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_E06_587650		hepatoblastoma	other	liver		KCLB
22a7d064-7501-4b7f-8762-cb20a3506c5a	SARC	T1-73	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_H04_436446		NS	osteosarcoma	bone	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_E04_437408	ATCC
23056430-2489-4922-ac0b-299b7f43e74e	STAD	MKN7	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_A08_523516	M	tubular_adenocarcinoma	carcinoma	stomach	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_F07_410980	RIKEN
230c9551-4d50-43af-b18f-a6ece488bf79	SKCM	SK-MEL-5	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_B06_257632	F	NS	malignant_melanoma	skin	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_F02_246732	ATCC
230c98ac-9f16-4a52-8311-a7434bfda57f	COAD	SW837	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_D12_569532	M	adenocarcinoma	carcinoma	large_intestine	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_H09_542854	ATCC
2367554a-2b7c-4f5c-bffd-9cf5cc40faad	SARC	RD	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_B06_523544	F	embryonal	rhabdomyosarcoma	soft_tissue	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_D11_542974	ATCC
23c29c38-5a5f-4bb7-b7ee-a8916fd9c547	LUSC	NCI-H2172	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_G09_569586	F	non_small_cell_carcinoma	carcinoma	lung	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_A12_335210	ATCC
24562c6b-9e98-45a4-a688-679b66fbfc0e	LUSC	HCC-95	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_A01_569468	M	squamous_cell_carcinoma	carcinoma	lung	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_E08_592780	KCLB
24799388-008d-4011-a181-f4b2070b8bb0	OV	OVTOKO	BRAKE_p_NCLE_RNA2_HG-U133_Plus_2_A09_241058	F	clear_cell_carcinoma	carcinoma	ovary	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_C12_246680	HSRRB
249ced81-ab8b-4595-9e0b-a95c5cc07b55	PAAD	Capan-1	CASED_p_NCLE_RNA4_HG-U133_Plus_2_B04_383742	M	ductal_carcinoma	carcinoma	pancreas	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_D10_335278	ATCC
24da6d25-30fb-49e9-9041-0e89049daa83	LUSC	NCI-H146	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_G08_296148	M	small_cell_carcinoma	carcinoma	lung	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_D01_335260	ATCC
2511415f-9bc1-4fba-97f5-7037333aead4	SARC	TE 159.T	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_F06_454696	M	NS	rhabdomyosarcoma	soft_tissue	EPHOR_p_NCLE_Achilles_DNAAffy15_GenomeWideSNP_6_G08_780374	ATCC
26121bd9-4cd6-48aa-a802-475948f83cfc	MM	MOLP-8	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_H12_474618	M	plasma_cell_myeloma	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_F10_490358	DSMZ
264a3857-3cdb-4900-8c3f-de96ed4231b8	KIRC	OS-RC-2	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_C08_698810		renal_cell_carcinoma	carcinoma	kidney	EPHOR_p_NCLE_Achilles_DNAAffy15_GenomeWideSNP_6_C10_780376	RIKEN
264cd74d-ddbd-49fe-b45c-eafdbaa34bac	LCLL	MOLM-13	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_E03_257698	M	acute_myeloid_leukaemia	haematopoietic_neoplasm	haematopoietic_and_lymphoid_tissue	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_F05_293408	DSMZ
26510de5-40ed-4586-86eb-58cedb2cc824	DLBC	DOHH-2	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_F09_523480	M	diffuse_large_B_cell_lymphoma	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_A12_578328	DSMZ
2695f97a-424d-4a3c-a852-c7c44a7c69f0	LUSC	NCI-H3255	GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_C07_779624	F	adenocarcinoma	carcinoma	lung	EPHOR_p_NCLE_Achilles_DNAAffy15_GenomeWideSNP_6_C12_780296	Academic Lab
26ecf9ab-4bee-4441-a928-b94b984ee9ac	STAD	NCI-N87	CASED_p_NCLE_RNA4_HG-U133_Plus_2_D09_383712	M	NS	carcinoma	stomach	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_H11_335376	ATCC
277855e7-1559-47eb-a4c3-05dc857b9a7b	LUSC	NCI-H2196	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_A10_257616	M	small_cell_carcinoma	carcinoma	lung	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_F08_293414	ATCC
27835524-c72a-48e6-8121-6448bb11219e	COAD	Hs 698.T	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_E10_523570	M	adenocarcinoma	carcinoma	large_intestine	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_B01_542936	ATCC
27c850b3-905a-483a-905a-175f681e7f4b	LUSC	NCI-H1184	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_A12_436618	M	small_cell_carcinoma	carcinoma	lung	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_B04_464598	ATCC
27e31b6c-ccc9-43e8-852d-34b1677bfa78	BRCA	CAMA-1	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_F09_419786	F	NS	carcinoma	breast	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_A08_437580	ATCC
28292f55-dad9-4b84-8dd2-f316500a05e1	ESCA	OE21		M	squamous_cell_carcinoma	carcinoma	oesophagus	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_E09_256114	ECACC
282e37ca-99f1-4b40-94c4-7d65edd34611	LCLL	MHH-CALL-4	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_H06_523622	M	acute_lymphoblastic_B_cell_leukaemia	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_G03_490446	DSMZ
28463ff6-e8d7-4d14-990c-0f5f90bae546	LUSC	NCI-H1618	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_B03_454592	F	small_cell_carcinoma	carcinoma	lung	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_G01_464678	ATCC
28b7b8bc-3542-4d63-a9c8-1045877c38f6	DLBC	RI-1	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_H01_523574	F	B_cell_lymphoma_unspecified	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_D04_490498	DSMZ
28eec233-60ec-4459-8996-f18ed8e7f833	KIRC	TUHR10TKB	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_E09_698764		NS	carcinoma	kidney	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_B04_698594	RIKEN
28f498ae-7e85-4b5e-afb3-662a993ed4d9	SARC	SJSA-1	BRAKE_p_NCLE_RNA2_HG-U133_Plus_2_C09_241106	M	NS	osteosarcoma	bone	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_F02_256124	ATCC
29280869-87f6-408a-af86-94375a36d7aa	COAD	SK-CO-1	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_H03_569456	M	adenocarcinoma	carcinoma	large_intestine	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_E06_335294	ATCC
2929554b-b884-4d17-80b1-537661f171e8	LUSC	NCI-H1734	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_G10_436496	F	adenocarcinoma	carcinoma	lung	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_E11_437256	ATCC
29792052-db28-4b01-a854-d8114e757a6c	LUSC	Calu-3	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_A02_474612	M	adenocarcinoma	carcinoma	lung	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_F12_437216	ATCC
29a6b3ce-44ec-4f33-898b-8f920a44072c	LIHC	SNU-1196	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_A09_587692		NS	carcinoma	biliary_tract	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_B01_698696	KCLB
29c624d5-83d4-49ad-8318-e9aedae9db63	LUSC	NCI-H2342	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_G11_436494	M	adenocarcinoma	carcinoma	lung	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_G02_437228	ATCC
29de9819-acb6-47e2-bd2c-6f52aa43a937	LUSC	NCI-H1648	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_C12_454632	M	adenocarcinoma	carcinoma	lung	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_F05_437444	ATCC
2a5cfc24-fdfb-4bc0-93f4-1f9a07c72b66	DLBC	HuT 78	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_A06_436588	M	mycosis_fungoides-Sezary_syndrome	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_D04_464548	ATCC
2a6d6e8f-aabc-4357-9fc8-5cde0e70ac13	LGG	U-118 MG	GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_A11_779692	M	astrocytoma	glioma	central_nervous_system	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_F12_246752	ATCC
2a80f6d3-4a4e-4567-8b9f-693ccecd3826	LUSC	LU99	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_B12_419712	M	large_cell_carcinoma	carcinoma	lung	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_C03_437544	HSRRB
2adbbf2a-c0ba-41e1-8cbd-4f7cade75d5a	SARC	Hs 819.T	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_C01_454612	M	NS	chondrosarcoma	bone	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_H01_578274	ATCC
2ae23de5-216d-4251-855e-f61f05bd7f22	LUSC	COR-L24	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_E06_569536	M	small_cell_carcinoma	carcinoma	lung	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_A04_578330	ECACC
2b7b3972-a40a-486d-89df-d1d71e891a44	LCLL	JURKAT	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_E03_474654	M	acute_lymphoblastic_T_cell_leukaemia	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_A07_490460	DSMZ
2c8fe3f1-36db-4faf-b352-d00196d5b548	PAAD	PA-TU-8988S	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_C05_436544	F	ductal_carcinoma	carcinoma	pancreas	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_A08_437338	DSMZ
2cbb8888-82ab-428b-affd-e073bcb86999	LCLL	HEL 92.1.7	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_E12_419772	M	acute_myeloid_leukaemia	haematopoietic_neoplasm	haematopoietic_and_lymphoid_tissue	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_G10_410948	ATCC
2d1f25d4-7245-4a2f-bd6f-6f5b6c3e5d0d	OV	OVISE	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_A03_295994	F	clear_cell_carcinoma	carcinoma	ovary	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_G05_335340	HSRRB
2d329536-0223-49a1-a9a7-789ad0b9abfa	CESC	HEC-59	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_H01_587734	F	adenocarcinoma	carcinoma	endometrium	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_E07_437402	HSRRB
2d52f884-b592-4e92-8b55-1de5a3308ec2	LUSC	NCI-H854	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_A12_587660		adenocarcinoma	carcinoma	lung	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_B10_698628	KCLB
2d607a40-4746-4301-ae26-c2a88cdc4f38	LUSC	COR-L23	CASED_p_NCLE_RNA4_HG-U133_Plus_2_A01_383726	M	large_cell_carcinoma	carcinoma	lung	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_A06_335198	ECACC
2dc62ec8-476f-4d4a-a51f-729673e63f80	LGG	LN-229	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_C01_436536	F	astrocytoma_Grade_IV	glioma	central_nervous_system	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_B03_437536	ATCC
2dcd35cd-16e6-4c59-9f0f-ec7f0dd416ca	DLBC	Raji	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_F03_436472	M	Burkitt_lymphoma	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_G10_437362	ATCC
2dd2783e-29e7-46fd-9d13-3fd0e8ff15d6	COAD	SNU-C5	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_G02_698914	F	adenocarcinoma	carcinoma	large_intestine	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_D07_592662	KCLB
2ec9ccd5-e589-4938-9883-93171e660da5	LCLL	KASUMI-2	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_C03_523468	M	acute_lymphoblastic_B_cell_leukaemia	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_B09_698714	DSMZ
2fb7ebe4-841b-49e4-a9a0-dcc4098b9266	LGG	H4	CASED_p_NCLE_RNA4_HG-U133_Plus_2_D12_383660	M	NS	glioma	central_nervous_system	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_C03_411056	ATCC
3051f39a-7881-4d7b-a13b-c5395e5b4ef3	PAAD	PK-59	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_B10_296032		NS	carcinoma	pancreas	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_A03_335192	RIKEN
3078cd29-3aaf-41f0-866f-522ff3609a10	ESCA	OE19	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_C06_257656	M	adenocarcinoma	carcinoma	oesophagus	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_D09_256090	ECACC
309e4a0b-0716-4fc6-91a2-9ca075fd88f3	LUSC	SW 900	BRAKE_p_NCLE_RNA2_HG-U133_Plus_2_E08_241152	M	squamous_cell_carcinoma	carcinoma	lung	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_H10_246796	ATCC
30cf652f-ec7e-4201-89fb-774dc9e6da1e	BRCA	HCC1419	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_A07_474600	F	ductal_carcinoma	carcinoma	breast	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_A08_464616	ATCC
3130b567-06d8-4a3a-a672-3b91ef41c0c3	SKCM	COLO 829	METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_B05_240882	M	NS	malignant_melanoma	skin	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_D05_246690	ATCC
3139e2bb-75e3-4a95-8070-45c4ce89e57b	CESC	HEC-265	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_F03_419766	F	adenocarcinoma	carcinoma	endometrium	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_G01_410958	HSRRB
313a6c85-30a8-470c-8577-c338f3605bc7	LUSC	NCI-H2106	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_H12_302140	M	non_small_cell_carcinoma	carcinoma	lung	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_E12_437258	ATCC
